,StationID,Station,Date,Time,Stratum,Depth,TP,DP,Cl,TN,TempC,Chla,Secchi,NP_Cya_bio,target
1875,25,Malletts Bay,09/10/07,1405.0,H,COM,5.8,<5,8.2,0.56,18.69886000911993,,,23643898.434661075,0.0
1876,25,Malletts Bay,09/24/07,1125.0,E,9,,<5,9.4,0.26,18.69886000911993,4.77,4.5,23643898.434661075,0.0
1877,25,Malletts Bay,09/24/07,1130.0,H,COM,7.7,5.2,8.3,0.48,18.69886000911993,,,23643898.434661075,0.0
1878,25,Malletts Bay,09/28/07,1000.0,E,10,8.2,<5,9.2,0.27,18.6,3.92,5.1,2150000.0,0.0
1879,25,Malletts Bay,09/28/07,1040.0,H,COM,11,<5,8.3,0.48,18.69886000911993,,,23643898.434661075,0.0
1880,25,Malletts Bay,10/16/07,1015.0,E,8,9.9,<5,9.6,0.29,14.8,3.06,4,5210000.0,0.0
1881,25,Malletts Bay,10/16/07,1100.0,H,COM,10.2,5.1,8.6,0.46,18.69886000911993,,,23643898.434661075,0.0
1882,25,Malletts Bay,05/01/08,1150.0,U,12,12.9,7.8,8.7,0.42,8.0,2.18,5,69100.0,0.0
1883,25,Malletts Bay,05/15/08,1130.0,E,6,12.6,7.3,8.7,0.37,11.5,4.9,3.1,0.0,0.0
1884,25,Malletts Bay,05/15/08,1155.0,H,COM,12.4,7.4,8.9,0.41,18.69886000911993,,,23643898.434661075,0.0
1885,25,Malletts Bay,05/29/08,1105.0,E,8,10,<5,9.1,0.43,12.8,1.68,4,122000.0,0.0
1886,25,Malletts Bay,05/29/08,1125.0,H,COM,10,5.7,9,0.44,18.69886000911993,,,23643898.434661075,0.0
1887,25,Malletts Bay,06/12/08,1025.0,E,10,22.1,5.4,9,0.4,19.5,1.73,5.1,409000.0,0.0
1888,25,Malletts Bay,06/12/08,1055.0,H,COM,14.3,5.4,8.9,0.46,18.69886000911993,,,23643898.434661075,0.0
1889,25,Malletts Bay,06/27/08,1015.0,E,9,17.1,7.4,8.6,0.35,20.3,2.35,4.5,2270000.0,0.0
1890,25,Malletts Bay,06/27/08,1040.0,H,COM,11.7,8.1,8.7,0.4,18.69886000911993,,,23643898.434661075,0.0
1891,25,Malletts Bay,06/30/08,1215.0,E,13,13,5.3,9.2,0.44,22.2,1.47,6.5,23643898.434661075,0.0
1892,25,Malletts Bay,06/30/08,1235.0,H,COM,13,7.2,9.3,0.51,18.69886000911993,,,23643898.434661075,0.0
1893,25,Malletts Bay,07/11/08,1010.0,E,10,12.7,5.5,9.1,0.4,23.3,2.51,5.2,1060000.0,0.0
1894,25,Malletts Bay,07/11/08,1045.0,H,COM,11.2,7,9.2,0.49,18.69886000911993,,,23643898.434661075,0.0
1895,25,Malletts Bay,07/14/08,1300.0,E,10,10.4,<5,8.9,0.37,23.2,2.62,5,23643898.434661075,0.0
1896,25,Malletts Bay,07/14/08,1320.0,H,COM,14.1,6.8,9,0.5,18.69886000911993,,,23643898.434661075,0.0
1897,25,Malletts Bay,08/01/08,1010.0,E,7,13.6,7.8,8.3,0.3,23.2,2.22,3.6,2140000.0,0.0
1898,25,Malletts Bay,08/01/08,1055.0,H,COM,14.9,8.7,9.1,0.41,18.69886000911993,,,23643898.434661075,0.0
1899,25,Malletts Bay,08/05/08,1245.0,E,7,14.1,5.6,8.1,0.31,23.8,2.58,3.5,23643898.434661075,0.0
1900,25,Malletts Bay,08/05/08,1305.0,H,COM,12.9,<5,8.9,0.48,18.69886000911993,,,23643898.434661075,0.0
1901,25,Malletts Bay,08/13/08,1025.0,E,7.4,14.3,6,8.1,0.32,22.5,4.44,3.7,23643898.434661075,0.0
1902,25,Malletts Bay,08/13/08,1038.0,H,COM,13.6,8.2,9,0.5,18.69886000911993,,,23643898.434661075,0.0
1903,25,Malletts Bay,08/19/08,1020.0,E,6,13.7,8.2,8,0.32,22.1,3.7,3,1830000.0,0.0
1904,25,Malletts Bay,08/19/08,1105.0,H,COM,11.5,8.1,8.9,0.47,18.69886000911993,,,23643898.434661075,0.0
1905,25,Malletts Bay,09/03/08,1020.0,E,8.6,11,<5,8.5,0.34,22.5,3.71,4.3,23643898.434661075,0.0
1906,25,Malletts Bay,09/03/08,1036.0,H,COM,9.1,6,9,0.51,18.69886000911993,,,23643898.434661075,0.0
1907,25,Malletts Bay,09/03/08,1020.0,E,8.5,11.3,6.6,8.2,0.28,22.6,4.22,4.2,1400000.0,0.0
1908,25,Malletts Bay,09/03/08,1115.0,H,COM,10.8,6.9,8.9,0.48,18.69886000911993,,,23643898.434661075,0.0
1909,25,Malletts Bay,09/18/08,1005.0,E,8.5,10.8,6.3,8.5,0.3,19.1,4.69,4.3,348000.0,0.0
1910,25,Malletts Bay,09/18/08,1040.0,H,COM,19.1,14.1,9,0.5,18.69886000911993,,,23643898.434661075,0.0
1911,25,Malletts Bay,09/24/08,1037.0,E,8.8,8.6,<5,8.8,0.37,17.5,4.14,4.4,23643898.434661075,0.0
1912,25,Malletts Bay,09/24/08,1052.0,H,COM,8.9,5.6,9.1,0.47,18.69886000911993,,,23643898.434661075,0.0
1913,25,Malletts Bay,10/06/08,1025.0,E,8,9.1,5.6,9,0.3,15.6,4,4,5630000.0,0.0
1914,25,Malletts Bay,10/06/08,1110.0,H,COM,10.5,6.3,8.9,0.45,18.69886000911993,,,23643898.434661075,0.0
1915,25,Malletts Bay,04/10/09,1010.0,U,2.8,16.2,7.9,8.3,0.4,3.4,2.77,1.4,765000.0,0.0
1916,25,Malletts Bay,04/28/09,1220.0,U,7.6,14,6.9,8.7,0.39,9.1,2.03,3.8,545000.0,0.0
1917,25,Malletts Bay,05/13/09,1135.0,U,6,14.2,8.6,8.6,0.38,12.3,3.15,3,1530000.0,0.0
1918,25,Malletts Bay,06/01/09,1055.0,U,5.8,11.3,6.9,8.9,0.32,13.2,2.59,2.9,1040000.0,0.0
1919,25,Malletts Bay,06/11/09,1231.0,U,COM,,,,,18.69886000911993,,4.5,23643898.434661075,0.0
1920,25,Malletts Bay,06/16/09,1010.0,U,10,14.2,7.8,8.9,0.34,18.9,3.39,5,1350000.0,0.0
1921,25,Malletts Bay,07/06/09,1140.0,E,8.4,9.1,5.5,8.6,0.33,18.69886000911993,2.19,4.2,2660000.0,0.0
1922,25,Malletts Bay,07/06/09,1210.0,H,COM,14.2,8.1,8.6,0.4,18.69886000911993,,,23643898.434661075,0.0
1923,25,Malletts Bay,07/08/09,1155.0,E,10,14.4,5.7,9,0.32,20.6,2.58,5,23643898.434661075,0.0
1924,25,Malletts Bay,07/08/09,1215.0,H,COM,11.1,7.1,9,0.39,18.69886000911993,,,23643898.434661075,0.0
1925,25,Malletts Bay,07/17/09,1050.0,H,COM,13.1,10.1,8.6,0.41,18.69886000911993,,,23643898.434661075,0.0
1926,25,Malletts Bay,07/17/09,1020.0,E,9.8,12.1,5.5,8.6,0.37,18.69886000911993,3.83,4.9,1100000.0,0.0
1927,25,Malletts Bay,07/20/09,1121.0,E,9.6,15.8,5.1,8.5,0.32,20.9,2.94,4.8,23643898.434661075,0.0
1928,25,Malletts Bay,07/20/09,1142.0,H,COM,11.8,8.1,9.1,0.45,18.69886000911993,,,23643898.434661075,0.0
1929,25,Malletts Bay,08/03/09,1222.0,E,14.2,10.2,7.1,8.7,0.32,22.8,2.05,7.1,23643898.434661075,0.0
1930,25,Malletts Bay,08/03/09,1244.0,H,COM,9.7,7.7,9,0.41,18.69886000911993,,,23643898.434661075,0.0
1931,25,Malletts Bay,08/04/09,1040.0,E,8.6,10.1,6.6,8.6,0.32,22.5,2.25,4.3,6940000.0,0.0
1932,25,Malletts Bay,08/18/09,1025.0,E,9,9.8,6.7,8.9,0.27,25.2,3.48,4.5,6620000.0,0.0
1933,25,Malletts Bay,08/18/09,1115.0,H,COM,13.9,7.4,9.1,0.39,18.69886000911993,,,23643898.434661075,0.0
1934,25,Malletts Bay,08/31/09,1000.0,H,COM,17.1,7.1,9,0.42,18.69886000911993,,,23643898.434661075,0.0
1935,25,Malletts Bay,08/31/09,1005.0,E,10.8,10,<5,9,0.28,21.9,4.68,5.4,5050000.0,0.0
1936,25,Malletts Bay,09/01/09,1050.0,E,8.8,12,5.5,9.2,0.3,21.6,3.96,4.4,23643898.434661075,0.0
1937,25,Malletts Bay,09/01/09,1120.0,H,COM,9.4,6.4,9,0.45,18.69886000911993,,,23643898.434661075,0.0
1938,25,Malletts Bay,09/10/09,1050.0,E,9,8.8,<5,9.3,0.24,21.2,4.37,4.5,5480000.0,0.0
1939,25,Malletts Bay,09/10/09,1115.0,H,COM,12.4,6.6,9.1,0.4,18.69886000911993,,,23643898.434661075,0.0
1940,25,Malletts Bay,09/25/09,1010.0,E,8.2,8.9,5.5,9.3,0.27,18.0,4.14,4.1,462000.0,0.0
1941,25,Malletts Bay,09/25/09,1025.0,H,COM,13.4,6.9,9.1,0.43,18.69886000911993,,,23643898.434661075,0.0
1942,25,Malletts Bay,10/21/09,1005.0,U,5.6,10.2,5.9,9.1,0.29,11.7,3.72,2.8,137000.0,0.0
1943,25,Malletts Bay,04/02/10,1055.0,U,3.2,15.3,8.4,8.9,0.35,3.0,H1.88,1.6,0.0,0.0
1944,25,Malletts Bay,04/30/10,1000.0,U,5.8,12.8,6.7,8.8,0.34,8.1,H2.87,2.9,214000.0,0.0
1945,25,Malletts Bay,05/17/10,1020.0,U,6.4,10.4,5.5,8.5,0.34,12.4,H3.07,3.2,158000.0,0.0
1946,25,Malletts Bay,05/28/10,1055.0,E,7.8,11.3,6.4,8.6,0.33,20.0,H2.77,3.9,650000.0,0.0
1947,25,Malletts Bay,05/28/10,1125.0,H,COM,10.1,5.9,8.4,0.39,18.69886000911993,,,23643898.434661075,0.0
1948,25,Malletts Bay,06/04/10,1420.0,E,5,14.7,5.6,8.6,0.31,20.5,3.54,2.5,23643898.434661075,0.0
1949,25,Malletts Bay,06/04/10,1440.0,H,COM,12.1,5,8.6,0.36,18.69886000911993,,,23643898.434661075,0.0
1950,25,Malletts Bay,06/18/10,1000.0,E,4.2,14.5,5.3,8.5,0.32,18.0,3.74,2.1,639000.0,0.0
1951,25,Malletts Bay,06/18/10,1030.0,H,COM,9.7,5.1,8.4,0.36,18.69886000911993,,,23643898.434661075,0.0
1952,25,Malletts Bay,06/21/10,1330.0,E,6,12.6,<5,8.7,0.27,18.69886000911993,2.94,3,23643898.434661075,0.0
1953,25,Malletts Bay,06/21/10,1350.0,H,COM,10.1,<5,8.6,0.33,18.69886000911993,,,23643898.434661075,0.0
1954,25,Malletts Bay,07/08/10,1025.0,E,13,16.7,6.7,8.7,0.27,27.4,2.72,6.5,604000.0,0.0
1955,25,Malletts Bay,07/08/10,1100.0,H,COM,12.6,7.1,8.6,0.38,18.69886000911993,,,23643898.434661075,0.0
1956,25,Malletts Bay,07/12/10,1015.0,E,12,8.8,H5,8.6,0.25,24.8,1.56,6,23643898.434661075,0.0
1957,25,Malletts Bay,07/12/10,1040.0,H,COM,8.6,H8.2,8.4,0.37,18.69886000911993,,,23643898.434661075,0.0
1958,25,Malletts Bay,07/21/10,1140.0,E,9,9.5,<5,9,0.24,18.69886000911993,2.82,4.5,23643898.434661075,0.0
1959,25,Malletts Bay,07/21/10,1200.0,H,COM,10.4,<5,8.8,0.46,18.69886000911993,,,23643898.434661075,0.0
1960,25,Malletts Bay,07/26/10,1030.0,E,8.4,9.1,5.2,8.7,0.25,23.8,2.87,4.2,563000.0,0.0
1961,25,Malletts Bay,07/26/10,1105.0,H,COM,9.2,5.5,8.6,0.37,18.69886000911993,,,23643898.434661075,0.0
1962,25,Malletts Bay,08/05/10,1025.0,E,7,9.4,5.4,9.1,0.23,24.1,3.34,3.5,3600000.0,0.0
1963,25,Malletts Bay,08/05/10,1100.0,H,COM,11.2,6.1,8.6,0.39,18.69886000911993,,,23643898.434661075,0.0
1964,25,Malletts Bay,08/11/10,1100.0,E,6,11.7,<5,8.7,0.25,18.69886000911993,3.53,3,23643898.434661075,0.0
1965,25,Malletts Bay,08/11/10,1125.0,H,COM,9.1,<5,8.2,0.34,18.69886000911993,,,23643898.434661075,0.0
1966,25,Malletts Bay,08/19/10,1045.0,E,11.2,11.6,6.8,8.7,0.11,22.7,4.04,5.6,481000.0,0.0
1967,25,Malletts Bay,08/19/10,1110.0,H,COM,13.4,7.9,8.3,0.25,18.69886000911993,,,23643898.434661075,0.0
1968,25,Malletts Bay,08/24/10,1000.0,E,11,14.7,6.5,8.4,0.23,22.5,2.31,5.5,23643898.434661075,0.0
1969,25,Malletts Bay,08/24/10,1020.0,H,COM,11.7,8.9,8.6,0.4,18.69886000911993,,,23643898.434661075,0.0
1970,25,Malletts Bay,09/01/10,1010.0,E,10.4,9.6,8.8,8.8,0.21,23.0,3.13,5.2,382000.0,0.0
1971,25,Malletts Bay,09/01/10,1045.0,H,COM,14.9,8.8,8.6,0.38,18.69886000911993,,,23643898.434661075,0.0
1972,25,Malletts Bay,09/10/10,1150.0,E,8,12.1,5,8.7,0.26,20.4,2.47,4,23643898.434661075,0.0
1973,25,Malletts Bay,09/10/10,1210.0,H,COM,10.1,6.8,8.5,0.44,18.69886000911993,,,23643898.434661075,0.0
1974,25,Malletts Bay,09/21/10,1045.0,E,7.4,10.1,5.4,8.9,0.19,17.6,3.45,3.7,462000.0,0.0
1975,25,Malletts Bay,09/21/10,1125.0,H,COM,13.3,7.4,8.6,0.33,18.69886000911993,,,23643898.434661075,0.0
1976,25,Malletts Bay,09/27/10,1350.0,E,7,10.8,5.4,H9.1,0.24,17.3,H1.98,3.5,23643898.434661075,0.0
1977,25,Malletts Bay,09/27/10,1420.0,H,COM,10.2,6.3,H8.6,0.44,18.69886000911993,,,23643898.434661075,0.0
1978,25,Malletts Bay,05/09/11,1020.0,U,2.2,24.3,12.1,7.4,0.41,8.5,2.26,1.1,223000.0,0.0
1979,25,Malletts Bay,06/03/11,1120.0,E,2.8,30.9,10.4,7.5,0.42,15.2,2.99,1.4,675000.0,0.0
1980,25,Malletts Bay,06/06/11,1348.0,U,3,18.2,7.4,7.7,0.44,17.7,7.07,1.5,23643898.434661075,0.0
1981,25,Malletts Bay,06/17/11,951.0,U,5,15.4,10.7,7.7,0.41,19.1,2.42,2.5,23643898.434661075,0.0
1982,25,Malletts Bay,06/20/11,1015.0,E,9.6,22,12.8,7.6,0.36,19.4,1.82,4.8,390000.0,0.0
1983,25,Malletts Bay,06/20/11,1050.0,H,COM,21,16.6,7.6,0.42,18.69886000911993,,,23643898.434661075,0.0
1984,25,Malletts Bay,07/01/11,1220.0,E,7,17.3,14.1,8,0.35,21.2,3.08,3.5,23643898.434661075,0.0
1985,25,Malletts Bay,07/01/11,1240.0,H,COM,18.5,15.6,7.8,0.41,18.69886000911993,,,23643898.434661075,0.0
1986,25,Malletts Bay,07/07/11,955.0,E,10.4,13.3,12,7.8,0.36,22.4,2.26,5.2,797000.0,0.0
1987,25,Malletts Bay,07/07/11,1025.0,H,COM,24,17,7.6,0.4,18.69886000911993,,,23643898.434661075,0.0
1988,25,Malletts Bay,07/22/11,1030.0,E,13.6,10.1,9.5,8.1,0.35,25.4,2.06,6.8,1030000.0,0.0
1989,25,Malletts Bay,07/22/11,1100.0,H,COM,16.8,13.5,7.7,0.41,18.69886000911993,,,23643898.434661075,0.0
1990,25,Malletts Bay,07/27/11,950.0,E,7,13.1,6.7,8.5,0.36,23.9,1.57,3.5,23643898.434661075,0.0
1991,25,Malletts Bay,07/27/11,1010.0,H,COM,16.6,10.9,4.9,0.47,18.69886000911993,,,23643898.434661075,0.0
1992,25,Malletts Bay,08/05/11,1250.0,E,9,11.1,5.6,8.2,0.3,24.9,J2.82,4.5,23643898.434661075,0.0
1993,25,Malletts Bay,08/05/11,1250.0,H,COM,13.1,7.1,7.6,0.49,18.69886000911993,,,23643898.434661075,0.0
1994,25,Malletts Bay,08/17/11,1025.0,E,14.6,9.3,5.5,8.5,H0.26,23.7,J1.42,7.3,2270000.0,0.0
1995,25,Malletts Bay,08/17/11,1105.0,H,COM,10.5,6.9,7.2,H0.43,18.69886000911993,,,23643898.434661075,0.0
1996,25,Malletts Bay,08/23/11,925.0,E,1,H13.1,H6.4,H8.6,H0.13,22.9,,3.5,23643898.434661075,0.0
1997,25,Malletts Bay,08/23/11,935.0,H,COM,H13.9,H7.8,H7.4,H0.29,18.69886000911993,,,23643898.434661075,0.0
1998,25,Malletts Bay,09/01/11,1155.0,E,1,H21.2,,H7.8,,21.0,,2.1,476000.0,0.0
1999,25,Malletts Bay,09/01/11,1220.0,H,COM,H13.4,,H7.4,,18.69886000911993,,,23643898.434661075,0.0
2000,25,Malletts Bay,09/13/11,940.0,E,6,14.5,8.6,H7.7,0.32,20.4,H4.34,3,12600000.0,0.0
2001,25,Malletts Bay,09/13/11,1015.0,H,COM,15.9,9.4,H7.7,0.41,18.69886000911993,,,23643898.434661075,0.0
2002,25,Malletts Bay,10/04/11,1030.0,E,6.6,H11.9,H6.7,H7.8,0.31,17.1,H2.21,3.3,3160000.0,0.0
2003,25,Malletts Bay,10/04/11,1105.0,H,COM,H12.6,H9,H7.4,0.43,18.69886000911993,,,23643898.434661075,0.0
2004,25,Malletts Bay,10/17/11,1135.0,U,4,12.7,<5,H7.9,H0.38,15.4,H2.44,2,23643898.434661075,0.0
2005,25,Malletts Bay,10/18/11,1300.0,E,5,12.6,5.7,H7.9,0.36,15.1,H3.55,2.5,6950000.0,0.0
2006,25,Malletts Bay,10/18/11,1355.0,H,COM,12.3,5.6,H7.7,0.49,18.69886000911993,,,23643898.434661075,0.0
2007,25,Malletts Bay,04/03/12,1210.0,U,6.4,11.1,6.1,8.7,0.44,4.6,H2.79,3.2,637000.0,0.0
2008,25,Malletts Bay,05/17/12,1145.0,U,5,10.8,<5,8.3,0.41,13.5,H1.42,2.5,23643898.434661075,0.0
2009,25,Malletts Bay,05/18/12,950.0,U,6.4,10.8,5.6,8.5,0.41,12.6,H1.98,3.2,3980000.0,0.0
2010,25,Malletts Bay,06/05/12,925.0,E,6.4,12.6,5.3,8.7,0.37,18.0,3.32,3.2,509000.0,0.0
2011,25,Malletts Bay,06/05/12,1000.0,H,COM,14.5,5.1,9,0.39,18.69886000911993,,,23643898.434661075,0.0
2012,25,Malletts Bay,06/07/12,1425.0,E,8.4,16.3,<5,8.2,0.4,19.6,2.91,4.2,23643898.434661075,0.0
2013,25,Malletts Bay,06/07/12,1435.0,H,COM,14.7,<5,8.6,0.44,18.69886000911993,,,23643898.434661075,0.0
2014,25,Malletts Bay,06/21/12,1043.0,E,6.4,14.9,<5,8.9,0.38,22.2,4.35,3.2,23643898.434661075,0.0
2015,25,Malletts Bay,06/21/12,1100.0,H,COM,9.4,<5,8.9,0.42,18.69886000911993,,,23643898.434661075,0.0
2016,25,Malletts Bay,06/21/12,950.0,E,7.4,12.7,<5,8.8,0.39,22.1,5.46,3.7,832000.0,0.0
2017,25,Malletts Bay,06/21/12,1130.0,H,COM,10.5,<5,9,0.44,18.69886000911993,,,23643898.434661075,0.0
2018,25,Malletts Bay,07/11/12,1422.0,E,11.4,7.7,<5,9.1,0.36,24.8,1.56,5.7,23643898.434661075,0.0
2019,25,Malletts Bay,07/11/12,1440.0,H,COM,9.1,<5,9,0.46,18.69886000911993,,,23643898.434661075,0.0
2020,25,Malletts Bay,07/12/12,1010.0,E,12,9.5,5.5,9.3,0.35,24.1,1.87,6,860000.0,0.0
2021,25,Malletts Bay,07/12/12,1050.0,H,COM,12.5,5.9,9.1,0.47,18.69886000911993,,,23643898.434661075,0.0
2022,25,Malletts Bay,07/20/12,1012.0,E,13.2,8.3,<5,9.3,0.26,24.6,H1.8,6.6,23643898.434661075,0.0
2023,25,Malletts Bay,07/20/12,1025.0,H,COM,8.3,<5,8.8,0.43,18.69886000911993,,,23643898.434661075,0.0
2024,25,Malletts Bay,07/23/12,1030.0,E,10.8,8.4,5.3,9.2,0.27,24.7,H2.56,5.4,941000.0,0.0
2025,25,Malletts Bay,07/23/12,1105.0,H,COM,7.4,5.4,9,0.46,18.69886000911993,,,23643898.434661075,0.0
2026,25,Malletts Bay,08/08/12,1228.0,E,8.4,H10,5.7,9.3,H0.23,24.9,H3.6,4.2,23643898.434661075,0.0
2027,25,Malletts Bay,08/08/12,1247.0,H,COM,H8.8,6.5,8.7,H0.42,18.69886000911993,,,23643898.434661075,0.0
2028,25,Malletts Bay,08/09/12,935.0,E,7.2,11.4,5.5,9.3,H0.25,24.9,H3.58,3.6,16300000.0,0.0
2029,25,Malletts Bay,08/09/12,1015.0,H,COM,9.9,9.3,8.7,H0.44,18.69886000911993,,,23643898.434661075,0.0
2030,25,Malletts Bay,08/28/12,1238.0,E,6.8,H8.7,H5,9.6,H0.19,24.1,H2.3,3.4,23643898.434661075,0.0
2031,25,Malletts Bay,08/28/12,1255.0,H,COM,H8.8,H5,8.9,H0.42,18.69886000911993,,,23643898.434661075,0.0
2032,25,Malletts Bay,08/28/12,1035.0,,10.6,,,,,18.69886000911993,H4.33,5.3,967000.0,0.0
2033,25,Malletts Bay,09/11/12,1440.0,E,10.2,8.5,<5,H9.8,H0.17,21.6,H3.66,5.1,23643898.434661075,0.0
2034,25,Malletts Bay,09/11/12,1450.0,H,COM,8.7,<5,H8.9,H0.39,18.69886000911993,,,23643898.434661075,0.0
2035,25,Malletts Bay,09/11/12,930.0,E,10.2,9.4,<5,9.2,H0.19,18.69886000911993,H3.27,5.1,2250000.0,0.0
2036,25,Malletts Bay,09/11/12,1005.0,H,COM,10.8,6,8.7,H0.39,18.69886000911993,,,23643898.434661075,0.0
2037,25,Malletts Bay,10/03/12,1410.0,E,7.8,8.9,<5,9.5,0.25,16.8,H3.61,3.9,23643898.434661075,0.0
2038,25,Malletts Bay,10/03/12,1425.0,H,COM,7.8,<5,8.8,0.53,18.69886000911993,,,23643898.434661075,0.0
2039,25,Malletts Bay,10/04/12,1050.0,E,6.2,9.2,<5,10,0.2,16.6,H5.46,3.1,1880000.0,0.0
2040,25,Malletts Bay,10/04/12,1125.0,H,COM,8.3,5,8.8,0.36,18.69886000911993,,,23643898.434661075,0.0
2041,25,Malletts Bay,10/24/12,945.0,U,7,10,H5,9.3,H0.29,12.8,3.05,3.5,23643898.434661075,0.0
2042,25,Malletts Bay,10/25/12,1020.0,U,6.6,10.9,H6.6,9.3,H0.31,12.6,3.99,3.3,2380000.0,0.0
2043,25,Malletts Bay,04/22/13,1055.0,U,4.2,14.1,5.6,9.7,0.36,5.0,H3.79,2.1,266000.0,0.0
2044,25,Malletts Bay,05/07/13,1045.0,E,4.4,13.1,7.7,9.2,H0.37,11.9,3.94,2.2,2780000.0,0.0
2045,25,Malletts Bay,05/07/13,1125.0,H,COM,12.3,7,9.2,H0.38,18.69886000911993,,,23643898.434661075,0.0
2046,25,Malletts Bay,05/30/13,1320.0,U,3,20,6.5,9,0.43,14.2,6.24,1.5,23643898.434661075,0.0
2047,25,Malletts Bay,06/06/13,915.0,U,4,17.8,6.4,8.8,0.39,16.7,6.33,2,3390000.0,0.0
2048,25,Malletts Bay,06/18/13,949.0,U,5,14.8,8.9,8.8,0.39,16.9,4.11,2.5,23643898.434661075,0.0
2049,25,Malletts Bay,06/21/13,1033.0,E,5,15.8,8.3,8.3,0.35,18.4,4.73,2.5,23643898.434661075,0.0
2050,25,Malletts Bay,06/21/13,1045.0,H,COM,12.7,7.6,8.6,0.37,18.69886000911993,,,23643898.434661075,0.0
2051,25,Malletts Bay,07/02/13,1015.0,E,6.2,16.8,8.1,H8.9,0.28,20.9,7.33,3.1,491000.0,0.0
2052,25,Malletts Bay,07/02/13,1100.0,H,COM,12.3,8.5,H8.8,0.34,18.69886000911993,,,23643898.434661075,0.0
2053,25,Malletts Bay,07/11/13,1410.0,E,9,15.6,6.7,H8.5,0.27,24.3,2.57,4.5,23643898.434661075,0.0
2054,25,Malletts Bay,07/11/13,1413.0,H,COM,11.9,7.1,H8.9,0.33,18.69886000911993,,,23643898.434661075,0.0
2055,25,Malletts Bay,07/18/13,1300.0,E,7,13.1,5.6,8.4,0.24,27.9,2.61,3.5,23643898.434661075,0.0
2056,25,Malletts Bay,07/18/13,1307.0,H,COM,12.6,9.8,8.9,0.32,18.69886000911993,,,23643898.434661075,0.0
2057,25,Malletts Bay,07/22/13,1030.0,E,6.6,11.4,7.8,8.3,0.31,24.6,7.37,3.3,376000.0,0.0
2058,25,Malletts Bay,07/22/13,1105.0,H,COM,14,12.5,8.7,0.42,18.69886000911993,,,23643898.434661075,0.0
2059,25,Malletts Bay,08/15/13,1230.0,E,8,11.5,7.6,8.7,0.32,21.5,H4.35,4,23643898.434661075,0.0
2060,25,Malletts Bay,08/15/13,1240.0,H,COM,11.8,8.9,8.8,0.41,18.69886000911993,,,23643898.434661075,0.0
2061,25,Malletts Bay,08/26/13,1020.0,E,7.4,12.5,6.8,8.9,H0.32,22.0,H6.51,3.7,1170000.0,0.0
2062,25,Malletts Bay,08/26/13,1055.0,H,COM,14.4,9.3,8.5,H0.45,18.69886000911993,,,23643898.434661075,0.0
2063,25,Malletts Bay,08/28/13,1013.0,E,8,12.3,9,8.8,,22.7,H4.73,4,23643898.434661075,0.0
2064,25,Malletts Bay,08/28/13,1035.0,H,COM,11.9,9,8.6,,18.69886000911993,,,23643898.434661075,0.0
2065,25,Malletts Bay,09/18/13,1029.0,E,9,10.4,6.9,H9.2,0.27,18.0,H4.31,4.5,23643898.434661075,0.0
2066,25,Malletts Bay,09/18/13,1043.0,H,COM,11.8,8.1,H8.6,0.47,18.69886000911993,,,23643898.434661075,0.0
2067,25,Malletts Bay,09/25/13,1235.0,,8.2,,,,,18.69886000911993,H5.07,4.1,625000.0,0.0
2068,25,Malletts Bay,09/26/13,1145.0,U,9.5,9.1,J6,8.8,0.32,16.9,H4.35,4.8,4220000.0,0.0
2069,25,Malletts Bay,10/11/13,1441.0,U,9,9.5,<5,9.1,0.37,16.6,4.16,4.5,1530000.0,0.0
2070,25,Malletts Bay,04/28/14,1030.0,U,2.6,19.8,10.5,8.9,0.47,4.8,H1.37,1.3,77000.0,0.0
2071,25,Malletts Bay,05/20/14,1553.0,U,4,14.3,7.5,9.6,0.44,14.1,3.41,2,23643898.434661075,0.0
2072,25,Malletts Bay,05/23/14,1010.0,U,4.6,12.6,7.3,9.4,0.41,14.4,5.76,2.3,577000.0,0.0
2073,25,Malletts Bay,06/05/14,1217.0,E,8.2,17.1,J5.8,10.1,0.39,18.1,1.77,4.1,23643898.434661075,0.0
2074,25,Malletts Bay,06/05/14,930.0,H,COM,15.9,18.2,9.9,0.49,18.69886000911993,,,23643898.434661075,0.0
2075,25,Malletts Bay,06/09/14,1015.0,E,10.4,14.6,6.8,10,0.31,20.6,1.87,5.2,61500.0,0.0
2076,25,Malletts Bay,06/09/14,1100.0,H,COM,10.6,6.1,9.5,0.38,18.69886000911993,,,23643898.434661075,0.0
2077,25,Malletts Bay,06/17/14,1411.0,E,7,12.7,5,10.1,0.44,21.0,3.51,3.5,23643898.434661075,0.0
2078,25,Malletts Bay,06/17/14,1150.0,H,COM,14.2,9.1,10,0.49,18.69886000911993,,,23643898.434661075,0.0
2079,25,Malletts Bay,07/01/14,1120.0,E,7.2,10.2,6.3,10,0.34,22.6,5.47,3.6,0.0,0.0
2080,25,Malletts Bay,07/01/14,1200.0,H,COM,12.2,6.9,9.6,0.45,18.69886000911993,,,23643898.434661075,0.0
2081,25,Malletts Bay,07/10/14,1519.0,E,7,10,5,9.9,0.36,22.5,3.89,3.5,23643898.434661075,0.0
2082,25,Malletts Bay,07/10/14,1300.0,H,COM,10.5,5.5,9.6,0.48,18.69886000911993,,,23643898.434661075,0.0
2083,25,Malletts Bay,07/14/14,1000.0,E,7.8,9.4,5,10,0.31,22.9,5.29,3.9,615000.0,0.0
